Order_ID,Order_Date,Customer_ID,Restaurant_Name,City,Cuisine_Type,Order_Value,Discount_Amount,Delivery_Time_Min,Payment_Method,Rating,Order_Status,Order_Hour
ORD00230,2025-06-21,C3230,Biriyani House,Calicut,Cafe,602.15,142.6,67,Card,4.9,Delivered,15
ORD00231,2025-06-10,C5775,Chinese Wok,Thrissur,Cafe,336.52,65.79,40,Cash,,Cancelled,12
ORD00232,2025-05-24,C4273,Cafe Kerala,Kannur,Arabic,1007.32,171.68,40,UPI,4.9,Delivered,23
ORD00233,2025-08-25,C2133,Spice Route,Thrissur,Fast Food,1140.12,39.67,28,Cash,3.6,Delivered,7
ORD00234,2025-05-10,C8357,Cafe Kerala,Thrissur,Cafe,841.6,84.33,60,Wallet,3.8,Delivered,17
ORD00235,2025-01-19,C2392,Burger Hub,Trivandrum,Chinese,980.26,40.76,38,UPI,4.6,Delivered,18
ORD00236,2025-11-27,C6432,Spice Route,Thrissur,Indian,861.35,2.27,40,Cash,,Cancelled,7
ORD00237,2025-09-19,C8303,Biriyani House,Thrissur,Fast Food,934.2,180.38,50,Card,4.2,Delivered,11
ORD00238,2025-01-13,C2901,Spice Route,Trivandrum,Chinese,656.91,51.22,33,Wallet,4.9,Delivered,6
ORD00239,2025-09-24,C8412,Biriyani House,Kochi,Chinese,657.07,7.34,45,UPI,4.4,Delivered,0
ORD00240,2025-06-25,C4996,Cafe Kerala,Trivandrum,Cafe,830.37,33.24,58,Wallet,4.9,Delivered,14
ORD00241,2025-04-29,C8080,Arabian Grill,Kochi,Cafe,987.64,218.05,55,Wallet,4.3,Delivered,18
ORD00242,2025-08-08,C2025,Cafe Kerala,Kochi,Cafe,558.28,26.09,60,Cash,3.6,Delivered,6
ORD00243,2025-08-23,C6134,Cafe Kerala,Thrissur,Cafe,269.65,26.46,57,UPI,4.1,Delivered,11
ORD00244,2025-06-30,C5873,Cafe Kerala,Kannur,Indian,1037.79,174.38,54,Cash,4.3,Delivered,3
ORD00245,2025-05-03,C7364,Arabian Grill,Kannur,Arabic,470.65,67.63,26,Wallet,3.3,Delivered,5
ORD00246,2025-09-07,C3838,Cafe Kerala,Trivandrum,Fast Food,817.28,59.01,59,Card,4.9,Delivered,10
ORD00247,2025-08-19,C3236,Pizza Point,Thrissur,Cafe,800.38,101.14,70,Wallet,3.0,Delivered,13
ORD00248,2025-12-17,C2354,Cafe Kerala,Kochi,Arabic,666.31,48.66,60,Cash,4.0,Delivered,7
ORD00249,2025-10-03,C9115,Cafe Kerala,Kannur,Indian,453.1,64.87,64,Cash,4.5,Delivered,17
ORD00250,2025-07-07,C9951,Pizza Point,Thrissur,Indian,719.15,132.32,63,Card,4.4,Delivered,9
ORD00251,2025-01-17,C2923,Spice Route,Trivandrum,Arabic,622.22,126.11,37,Cash,3.2,Delivered,22
ORD00252,2025-11-09,C4390,Spice Route,Kochi,Cafe,814.41,71.43,25,Cash,4.6,Delivered,19
ORD00253,2025-10-03,C9428,Chinese Wok,Kochi,Arabic,326.8,78.66,60,Wallet,4.1,Delivered,1
ORD00254,2025-05-22,C3396,Chinese Wok,Calicut,Arabic,1060.4,201.87,23,Wallet,3.3,Delivered,15
ORD00255,2025-03-14,C2237,Chinese Wok,Kochi,Fast Food,756.3,97.49,32,Cash,3.8,Delivered,22
ORD00256,2025-07-08,C2526,Chinese Wok,Thrissur,Chinese,627.43,133.35,46,Wallet,3.0,Delivered,6
ORD00257,2025-08-08,C6533,Cafe Kerala,Kannur,Arabic,1016.09,143.81,46,Wallet,4.7,Delivered,10
ORD00258,2025-12-16,C8529,Burger Hub,Kochi,Arabic,950.37,104.85,17,UPI,4.6,Delivered,13
ORD00259,2025-04-14,C5489,Burger Hub,Calicut,Chinese,1195.48,24.63,23,Card,3.6,Delivered,1
ORD00260,2025-07-22,C2494,Chinese Wok,Kochi,Indian,806.88,43.05,61,UPI,3.5,Delivered,4
ORD00261,2025-10-31,C6629,Spice Route,Kochi,Fast Food,387.5,67.23,58,Wallet,3.0,Delivered,2
ORD00262,2025-04-28,C7022,Biriyani House,Trivandrum,Fast Food,552.22,106.78,61,Card,3.2,Delivered,20
ORD00263,2025-12-13,C3688,Arabian Grill,Calicut,Arabic,300.0,47.11,48,Card,4.2,Delivered,13
ORD00264,2025-11-12,C3293,Spice Route,Kochi,Cafe,870.89,158.94,70,Cash,4.8,Delivered,13
ORD00265,2025-06-11,C5668,Spice Route,Kochi,Chinese,980.63,50.37,30,Card,3.2,Delivered,23
ORD00266,2025-07-20,C4921,Arabian Grill,Thrissur,Indian,460.32,27.74,18,UPI,4.6,Delivered,16
ORD00267,2025-01-07,C7895,Biriyani House,Kannur,Arabic,1186.23,226.19,35,UPI,4.7,Delivered,0
ORD00268,2025-10-28,C7520,Cafe Kerala,Calicut,Cafe,220.91,42.37,31,Wallet,4.8,Delivered,22
ORD00269,2025-07-25,C2369,Biriyani House,Kochi,Cafe,236.55,54.46,49,Card,3.3,Delivered,17
ORD00270,2025-06-17,C2083,Biriyani House,Thrissur,Arabic,560.27,8.11,55,UPI,4.3,Delivered,13
ORD00271,2025-03-01,C3877,Burger Hub,Kochi,Arabic,626.04,109.79,53,Card,4.3,Delivered,15
ORD00272,2025-06-27,C7092,Pizza Point,Calicut,Indian,699.16,134.84,65,UPI,3.5,Delivered,10
ORD00273,2025-08-08,C2262,Arabian Grill,Thrissur,Cafe,435.58,39.22,19,Wallet,5.0,Delivered,18
ORD00274,2025-03-27,C2889,Pizza Point,Kannur,Indian,536.07,5.9,31,UPI,4.8,Delivered,7
ORD00275,2025-01-24,C3932,Spice Route,Kochi,Cafe,645.35,129.57,39,Wallet,,Cancelled,7
ORD00276,2025-06-14,C7108,Burger Hub,Kannur,Indian,410.68,18.41,61,UPI,4.7,Delivered,12
ORD00277,2025-02-05,C6362,Burger Hub,Kannur,Fast Food,1070.84,2.13,70,Card,4.7,Delivered,9
ORD00278,2025-10-16,C9083,Spice Route,Trivandrum,Cafe,973.73,185.13,62,Card,3.9,Delivered,4
ORD00279,2025-01-04,C1157,Biriyani House,Kochi,Fast Food,1129.02,239.64,16,Cash,3.7,Delivered,3
ORD00280,2025-04-16,C3332,Chinese Wok,Calicut,Indian,706.31,7.75,30,Card,4.9,Delivered,16
ORD00281,2025-07-31,C2565,Cafe Kerala,Trivandrum,Fast Food,885.89,16.57,38,UPI,4.5,Delivered,13
ORD00282,2025-12-06,C7438,Chinese Wok,Calicut,Chinese,1162.43,131.57,30,Card,4.7,Delivered,2
ORD00283,2025-04-14,C3693,Arabian Grill,Thrissur,Chinese,292.92,29.77,64,Cash,3.3,Delivered,6
ORD00284,2025-08-20,C5984,Spice Route,Kannur,Indian,473.72,25.46,31,Cash,3.2,Delivered,4
ORD00285,2025-02-16,C5896,Biriyani House,Trivandrum,Indian,896.72,213.44,37,Wallet,3.1,Delivered,17
ORD00286,2025-10-09,C2989,Burger Hub,Kochi,Arabic,412.35,13.48,44,Wallet,4.6,Delivered,11
ORD00287,2025-12-18,C2228,Burger Hub,Kochi,Arabic,811.81,183.16,56,Wallet,4.2,Delivered,4
ORD00288,2025-02-17,C8552,Burger Hub,Trivandrum,Cafe,1100.33,119.15,68,Wallet,3.2,Delivered,15
ORD00289,2025-01-16,C4066,Biriyani House,Calicut,Fast Food,551.87,121.88,42,UPI,3.4,Delivered,19
ORD00290,2025-11-14,C8848,Burger Hub,Kochi,Chinese,797.83,76.4,56,Wallet,3.8,Delivered,6
ORD00291,2025-11-26,C9907,Spice Route,Kochi,Fast Food,1078.89,210.9,48,Cash,5.0,Delivered,15
ORD00292,2025-10-06,C7363,Biriyani House,Trivandrum,Indian,970.51,77.37,37,Card,4.0,Delivered,0
ORD00293,2025-05-24,C4813,Pizza Point,Kochi,Arabic,211.52,34.73,45,Cash,4.5,Delivered,17
ORD00294,2025-01-29,C7363,Biriyani House,Trivandrum,Arabic,952.25,56.31,29,Cash,5.0,Delivered,23
ORD00295,2025-12-24,C3328,Cafe Kerala,Trivandrum,Fast Food,526.72,71.39,52,Card,4.4,Delivered,15
ORD00296,2025-01-20,C8831,Burger Hub,Calicut,Cafe,244.77,12.33,29,Card,3.0,Delivered,10
ORD00297,2025-04-01,C3420,Cafe Kerala,Trivandrum,Indian,1114.72,235.9,69,Cash,3.1,Delivered,2
ORD00298,2025-07-11,C5944,Biriyani House,Trivandrum,Arabic,889.76,162.9,57,Wallet,3.2,Delivered,20
ORD00299,2025-09-07,C6846,Pizza Point,Kannur,Arabic,831.64,78.67,26,Cash,4.1,Delivered,4
ORD00300,2025-04-01,C7415,Spice Route,Kannur,Indian,915.27,41.66,59,Cash,,Cancelled,19
ORD00301,2025-04-24,C3304,Biriyani House,Kochi,Arabic,821.63,71.24,21,Cash,,Cancelled,5
ORD00302,2025-11-22,C6500,Arabian Grill,Kochi,Chinese,1079.59,56.59,20,UPI,4.3,Delivered,11
ORD00303,2025-05-12,C7875,Pizza Point,Thrissur,Fast Food,976.37,215.23,61,Cash,3.8,Delivered,17
ORD00304,2025-07-12,C4695,Pizza Point,Thrissur,Indian,256.5,51.25,45,UPI,4.2,Delivered,9
ORD00305,2025-01-11,C7151,Pizza Point,Kochi,Cafe,484.65,114.11,21,UPI,3.3,Delivered,10
ORD00306,2025-11-01,C3703,Cafe Kerala,Thrissur,Arabic,1184.54,15.86,45,Cash,3.9,Delivered,6
ORD00307,2025-04-08,C5346,Chinese Wok,Calicut,Chinese,579.74,34.43,50,UPI,4.5,Delivered,12
ORD00308,2025-10-20,C8005,Burger Hub,Calicut,Cafe,727.15,87.32,46,UPI,3.7,Delivered,0
ORD00309,2025-04-16,C8758,Spice Route,Kochi,Chinese,329.37,64.63,33,Wallet,,Cancelled,15
ORD00310,2025-12-05,C7249,Biriyani House,Trivandrum,Fast Food,428.25,4.78,56,Wallet,3.4,Delivered,14
ORD00311,2025-05-15,C2584,Burger Hub,Calicut,Cafe,387.55,40.11,32,Card,3.3,Delivered,17
ORD00312,2025-02-01,C8779,Cafe Kerala,Trivandrum,Fast Food,1032.84,77.17,67,Wallet,4.9,Delivered,22
ORD00313,2025-01-18,C3415,Burger Hub,Thrissur,Arabic,677.21,160.68,48,Card,4.4,Delivered,6
ORD00314,2025-04-09,C4308,Spice Route,Trivandrum,Cafe,282.5,18.21,42,UPI,4.4,Delivered,2
ORD00315,2025-07-18,C8506,Spice Route,Kochi,Cafe,734.18,107.85,50,Wallet,3.6,Delivered,3
ORD00316,2025-08-01,C2641,Burger Hub,Kannur,Indian,307.12,60.33,51,Cash,4.5,Delivered,13
ORD00317,2025-05-16,C3821,Biriyani House,Thrissur,Arabic,552.2,85.35,46,Wallet,3.9,Delivered,1
ORD00318,2025-07-22,C8785,Biriyani House,Calicut,Indian,1084.05,91.57,36,Cash,3.1,Delivered,9
ORD00319,2025-05-24,C4734,Pizza Point,Calicut,Fast Food,1034.99,200.28,69,Cash,3.2,Delivered,8
ORD00320,2025-08-02,C7671,Chinese Wok,Thrissur,Cafe,785.23,170.24,20,UPI,3.4,Delivered,16
ORD00321,2025-03-23,C9589,Cafe Kerala,Kochi,Arabic,218.9,10.55,60,Card,3.3,Delivered,1
ORD00322,2025-05-08,C5488,Biriyani House,Thrissur,Cafe,184.72,18.33,18,UPI,4.4,Delivered,21
ORD00323,2025-01-16,C8775,Cafe Kerala,Kannur,Chinese,404.03,34.77,46,Cash,3.4,Delivered,23
ORD00324,2025-12-19,C4511,Spice Route,Trivandrum,Arabic,244.91,41.49,16,Cash,3.3,Delivered,20
ORD00325,2025-07-29,C1145,Arabian Grill,Trivandrum,Arabic,688.95,103.54,70,UPI,4.5,Delivered,7
ORD00326,2025-05-10,C5511,Arabian Grill,Thrissur,Chinese,788.76,90.51,34,Card,4.4,Delivered,14
ORD00327,2025-06-04,C1120,Cafe Kerala,Calicut,Cafe,861.06,139.35,67,Cash,4.2,Delivered,9
ORD00328,2025-12-17,C6327,Spice Route,Calicut,Chinese,263.51,43.22,19,Cash,3.6,Delivered,6
ORD00329,2025-03-18,C7620,Chinese Wok,Calicut,Arabic,693.16,124.99,30,Wallet,4.6,Delivered,9
ORD00330,2025-05-13,C4111,Biriyani House,Trivandrum,Cafe,1102.26,175.9,40,Wallet,3.1,Delivered,21
ORD00331,2025-07-03,C3967,Biriyani House,Kochi,Fast Food,682.68,21.84,69,Cash,4.3,Delivered,23
ORD00332,2025-10-14,C6499,Chinese Wok,Kochi,Arabic,951.06,84.47,26,Cash,,Cancelled,13
ORD00333,2025-06-19,C8709,Burger Hub,Kannur,Cafe,540.27,127.54,52,UPI,4.7,Delivered,15
ORD00334,2025-04-10,C7768,Burger Hub,Trivandrum,Arabic,675.5,167.58,70,Cash,4.1,Delivered,13
ORD00335,2025-10-19,C3954,Spice Route,Kochi,Fast Food,1087.49,90.43,44,Card,4.7,Delivered,10
ORD00336,2025-11-21,C3762,Cafe Kerala,Trivandrum,Fast Food,210.91,41.4,43,UPI,4.5,Delivered,4
ORD00337,2025-11-11,C7280,Burger Hub,Kochi,Cafe,605.4,30.18,42,Cash,4.9,Delivered,0
ORD00338,2025-06-14,C5076,Pizza Point,Calicut,Chinese,944.69,30.45,48,Wallet,4.4,Delivered,16
ORD00339,2025-10-29,C5764,Arabian Grill,Kannur,Cafe,471.42,61.77,19,Wallet,3.6,Delivered,21
ORD00340,2025-03-10,C7609,Burger Hub,Trivandrum,Arabic,509.87,92.69,46,Card,3.4,Delivered,6
ORD00341,2025-01-12,C1612,Arabian Grill,Calicut,Cafe,769.18,119.83,25,UPI,4.4,Delivered,21
ORD00342,2025-02-25,C8279,Arabian Grill,Kochi,Cafe,836.25,52.84,16,Card,3.2,Delivered,6
ORD00343,2025-12-22,C9524,Biriyani House,Kannur,Cafe,870.03,152.41,15,Wallet,4.3,Delivered,3
ORD00344,2025-09-19,C9154,Pizza Point,Kannur,Arabic,904.7,175.95,22,Card,4.6,Delivered,11
ORD00345,2025-12-27,C4402,Chinese Wok,Thrissur,Chinese,580.24,34.02,25,UPI,4.0,Delivered,21
ORD00346,2025-02-15,C2475,Spice Route,Kannur,Indian,1102.22,199.38,68,UPI,4.0,Delivered,8
ORD00347,2025-11-26,C3862,Spice Route,Kochi,Chinese,392.72,35.37,33,Cash,3.1,Delivered,13
ORD00348,2025-03-01,C3267,Chinese Wok,Trivandrum,Chinese,249.75,22.32,63,Wallet,3.0,Delivered,19
ORD00349,2025-05-18,C2865,Arabian Grill,Thrissur,Fast Food,1072.4,72.88,20,Wallet,3.7,Delivered,22
ORD00350,2025-09-02,C3171,Chinese Wok,Kochi,Arabic,989.89,25.67,56,Wallet,3.3,Delivered,18
ORD00351,2025-12-14,C1472,Spice Route,Trivandrum,Fast Food,610.07,140.38,54,UPI,3.7,Delivered,13
ORD00352,2025-08-14,C9598,Spice Route,Kannur,Cafe,198.27,11.1,31,Cash,3.0,Delivered,16
ORD00353,2025-09-25,C5072,Arabian Grill,Calicut,Fast Food,872.65,32.43,54,UPI,4.3,Delivered,0
ORD00354,2025-11-26,C3709,Burger Hub,Thrissur,Chinese,1131.09,68.12,47,Cash,4.7,Delivered,1
ORD00355,2025-09-17,C2291,Arabian Grill,Thrissur,Cafe,383.84,43.0,56,Wallet,4.6,Delivered,14
ORD00356,2025-06-11,C7609,Arabian Grill,Kochi,Cafe,274.64,37.7,46,UPI,3.0,Delivered,19
ORD00357,2025-11-13,C8474,Biriyani House,Calicut,Indian,819.42,167.28,47,Wallet,4.3,Delivered,10
ORD00358,2025-10-14,C8414,Burger Hub,Kochi,Arabic,955.79,0.52,53,Cash,4.3,Delivered,20
ORD00359,2025-05-30,C3689,Arabian Grill,Trivandrum,Fast Food,725.08,19.39,38,Card,3.1,Delivered,6
ORD00360,2025-03-03,C4122,Chinese Wok,Calicut,Indian,1126.73,213.28,40,UPI,4.6,Delivered,20
ORD00361,2025-12-11,C9260,Pizza Point,Thrissur,Indian,768.25,101.86,64,UPI,3.9,Delivered,17
ORD00362,2025-08-10,C3903,Chinese Wok,Kannur,Arabic,1030.76,188.24,45,Card,,Cancelled,3
ORD00363,2025-07-18,C7302,Arabian Grill,Kannur,Arabic,840.4,57.48,53,Cash,4.0,Delivered,9
ORD00364,2025-08-20,C9393,Biriyani House,Kannur,Chinese,995.04,177.09,23,Card,4.4,Delivered,6
ORD00365,2025-04-18,C3173,Chinese Wok,Trivandrum,Cafe,805.38,109.23,33,Cash,4.8,Delivered,22
ORD00366,2025-03-01,C7839,Chinese Wok,Kannur,Chinese,948.81,208.14,50,Wallet,4.1,Delivered,0
ORD00367,2025-09-25,C4275,Biriyani House,Trivandrum,Chinese,261.79,44.73,39,Card,4.3,Delivered,1
ORD00368,2025-12-20,C8415,Burger Hub,Kannur,Cafe,973.58,210.5,28,Wallet,3.1,Delivered,7
ORD00369,2025-09-19,C1769,Arabian Grill,Thrissur,Fast Food,973.52,232.84,66,Cash,4.4,Delivered,17
ORD00370,2025-01-28,C8259,Spice Route,Trivandrum,Chinese,163.61,30.89,31,Card,4.7,Delivered,23
ORD00371,2025-04-10,C2220,Pizza Point,Trivandrum,Cafe,458.89,13.69,26,UPI,,Cancelled,13
ORD00372,2025-05-23,C1092,Biriyani House,Thrissur,Arabic,734.43,7.33,23,Cash,4.7,Delivered,19
ORD00373,2025-01-27,C9037,Spice Route,Kannur,Cafe,962.34,86.15,55,Cash,4.3,Delivered,16
ORD00374,2025-04-23,C7814,Cafe Kerala,Kannur,Fast Food,1154.84,26.55,48,Card,4.0,Delivered,6
ORD00375,2025-12-06,C9691,Arabian Grill,Kannur,Indian,498.48,14.3,38,Cash,4.9,Delivered,14
ORD00376,2025-05-04,C1653,Chinese Wok,Calicut,Fast Food,1099.72,251.82,54,UPI,3.5,Delivered,12
ORD00377,2025-05-12,C7143,Cafe Kerala,Kannur,Fast Food,717.25,87.29,33,Cash,4.0,Delivered,20
ORD00378,2025-04-09,C3742,Spice Route,Kannur,Cafe,486.33,0.89,20,UPI,,Cancelled,6
ORD00379,2025-12-10,C2702,Pizza Point,Kannur,Fast Food,810.99,131.09,28,UPI,3.8,Delivered,23
ORD00380,2025-12-18,C2200,Burger Hub,Trivandrum,Chinese,311.44,43.45,44,Card,3.1,Delivered,8
ORD00381,2025-07-28,C7381,Chinese Wok,Kochi,Cafe,557.43,0.82,55,UPI,3.6,Delivered,23
ORD00382,2025-10-27,C2738,Biriyani House,Calicut,Cafe,197.79,4.28,69,Wallet,4.9,Delivered,12
ORD00383,2025-07-22,C3234,Chinese Wok,Thrissur,Cafe,1013.23,74.72,16,Card,4.1,Delivered,9
ORD00384,2025-12-13,C1182,Cafe Kerala,Kannur,Arabic,1081.33,33.31,65,UPI,4.3,Delivered,18
ORD00385,2025-11-02,C5992,Pizza Point,Calicut,Arabic,563.79,58.16,50,Card,,Cancelled,5
ORD00386,2025-04-05,C1891,Spice Route,Kannur,Fast Food,381.83,61.54,68,UPI,3.2,Delivered,9
ORD00387,2025-12-10,C6420,Biriyani House,Trivandrum,Arabic,220.73,5.52,21,UPI,4.2,Delivered,6
ORD00388,2025-06-12,C3496,Cafe Kerala,Kannur,Chinese,660.15,133.3,36,Wallet,3.6,Delivered,5
ORD00389,2025-01-03,C8145,Biriyani House,Calicut,Arabic,478.88,81.36,65,Cash,4.5,Delivered,15
ORD00390,2025-08-25,C3879,Chinese Wok,Kannur,Indian,617.63,129.98,64,Card,4.1,Delivered,17
ORD00391,2025-04-11,C1305,Spice Route,Kannur,Indian,426.4,86.63,55,Wallet,3.2,Delivered,18
ORD00392,2025-04-19,C9842,Arabian Grill,Trivandrum,Chinese,1101.62,108.1,50,Cash,4.8,Delivered,4
ORD00393,2025-08-26,C4913,Spice Route,Kannur,Arabic,676.18,128.0,20,Card,4.0,Delivered,14
ORD00394,2025-03-23,C8921,Biriyani House,Kochi,Arabic,338.1,64.36,51,Card,4.9,Delivered,2
ORD00395,2025-05-16,C6918,Arabian Grill,Thrissur,Fast Food,537.91,118.55,17,UPI,4.0,Delivered,20
ORD00396,2025-06-15,C5314,Cafe Kerala,Kannur,Cafe,258.39,11.23,48,Wallet,3.5,Delivered,11
ORD00397,2025-10-28,C4651,Cafe Kerala,Thrissur,Chinese,836.0,170.8,68,Cash,3.5,Delivered,15
ORD00398,2025-09-04,C3713,Pizza Point,Kochi,Cafe,1081.53,173.98,15,Card,3.3,Delivered,4
ORD00399,2025-04-06,C4773,Arabian Grill,Calicut,Indian,315.23,37.95,53,Wallet,3.2,Delivered,15
ORD00400,2025-04-18,C1706,Pizza Point,Kannur,Cafe,770.33,31.03,56,UPI,3.0,Delivered,18
ORD00401,2025-03-17,C9464,Arabian Grill,Kannur,Cafe,208.71,33.27,31,Cash,,Cancelled,2
ORD00402,2025-04-21,C7730,Cafe Kerala,Trivandrum,Cafe,621.66,127.51,45,Card,3.3,Delivered,19
ORD00403,2025-12-04,C8429,Cafe Kerala,Kannur,Indian,686.35,39.43,25,Wallet,3.7,Delivered,4
ORD00404,2025-02-25,C7877,Spice Route,Trivandrum,Cafe,167.39,4.03,48,Wallet,4.0,Delivered,19
ORD00405,2025-11-04,C2526,Arabian Grill,Trivandrum,Cafe,190.99,25.75,65,UPI,4.5,Delivered,21
ORD00406,2025-11-29,C9680,Arabian Grill,Trivandrum,Fast Food,603.07,119.04,41,Wallet,3.1,Delivered,11
ORD00407,2025-10-29,C7971,Pizza Point,Calicut,Fast Food,994.85,190.48,63,UPI,4.2,Delivered,9
ORD00408,2025-11-03,C1116,Cafe Kerala,Kannur,Indian,1070.6,139.11,41,Wallet,3.0,Delivered,20
ORD00409,2025-04-16,C7980,Chinese Wok,Kannur,Chinese,872.16,56.97,35,Wallet,3.2,Delivered,18
ORD00410,2025-07-07,C8904,Pizza Point,Calicut,Cafe,792.47,109.94,58,Cash,3.4,Delivered,9
ORD00411,2025-10-23,C2951,Chinese Wok,Trivandrum,Fast Food,511.57,100.15,60,Card,3.3,Delivered,3
ORD00412,2025-04-20,C1852,Pizza Point,Thrissur,Indian,683.76,137.5,65,Card,4.1,Delivered,15
ORD00413,2025-11-04,C1618,Chinese Wok,Thrissur,Fast Food,607.15,93.19,19,Cash,3.7,Delivered,22
ORD00414,2025-11-02,C8192,Burger Hub,Trivandrum,Cafe,210.34,15.04,64,UPI,4.3,Delivered,19
ORD00415,2025-09-19,C6893,Pizza Point,Kochi,Arabic,691.6,15.02,29,Cash,4.3,Delivered,12
ORD00416,2025-06-30,C2124,Burger Hub,Kannur,Chinese,853.15,154.88,40,Cash,4.0,Delivered,11
ORD00417,2025-05-22,C1076,Biriyani House,Trivandrum,Fast Food,387.61,49.06,27,UPI,3.8,Delivered,16
ORD00418,2025-05-31,C9813,Spice Route,Kannur,Chinese,506.96,87.98,22,Wallet,4.9,Delivered,18
ORD00419,2025-09-05,C8548,Cafe Kerala,Kochi,Fast Food,958.47,27.86,63,UPI,4.6,Delivered,12
ORD00420,2025-11-21,C6172,Arabian Grill,Calicut,Cafe,978.09,130.98,29,Cash,3.5,Delivered,7
ORD00421,2025-05-28,C3924,Arabian Grill,Calicut,Chinese,247.66,13.53,58,Cash,3.7,Delivered,5
ORD00422,2025-12-16,C4965,Spice Route,Calicut,Arabic,1126.77,64.57,27,Card,3.4,Delivered,19
ORD00423,2025-07-02,C9071,Cafe Kerala,Kochi,Cafe,313.8,75.15,21,Wallet,3.2,Delivered,11
ORD00424,2025-11-14,C9374,Biriyani House,Thrissur,Arabic,481.19,90.24,51,Card,4.0,Delivered,1
ORD00425,2025-09-27,C1533,Cafe Kerala,Calicut,Fast Food,989.23,212.78,45,Card,,Cancelled,14
ORD00426,2025-03-03,C4452,Arabian Grill,Kannur,Indian,883.16,71.85,44,Cash,3.0,Delivered,5
ORD00427,2025-10-08,C6995,Pizza Point,Thrissur,Fast Food,425.99,22.42,32,Cash,4.2,Delivered,11
ORD00428,2025-07-25,C4744,Spice Route,Kochi,Chinese,443.61,89.18,26,Wallet,5.0,Delivered,12
ORD00429,2025-04-11,C3893,Arabian Grill,Thrissur,Arabic,303.14,75.45,62,Cash,4.6,Delivered,15
ORD00430,2025-06-03,C3676,Burger Hub,Trivandrum,Chinese,413.52,49.26,69,UPI,3.8,Delivered,14
ORD00431,2025-06-21,C5222,Biriyani House,Kochi,Fast Food,422.76,12.81,38,Card,4.9,Delivered,18
ORD00432,2025-10-22,C6818,Biriyani House,Kannur,Fast Food,832.36,161.22,49,Wallet,4.6,Delivered,2
ORD00433,2025-07-15,C3745,Chinese Wok,Calicut,Fast Food,794.35,125.36,44,Wallet,3.3,Delivered,2
ORD00434,2025-02-10,C5382,Cafe Kerala,Thrissur,Chinese,320.1,71.04,29,Cash,4.3,Delivered,23
ORD00435,2025-10-28,C1378,Pizza Point,Trivandrum,Chinese,696.98,163.87,43,UPI,3.4,Delivered,6
ORD00436,2025-03-27,C9985,Burger Hub,Kochi,Fast Food,566.9,74.26,21,UPI,4.8,Delivered,3
ORD00437,2025-05-15,C6068,Pizza Point,Trivandrum,Chinese,799.01,88.52,20,Card,4.8,Delivered,4
ORD00438,2025-09-27,C6328,Spice Route,Thrissur,Fast Food,1030.44,251.16,16,Cash,3.7,Delivered,17
ORD00439,2025-08-16,C8480,Chinese Wok,Kannur,Fast Food,291.87,38.2,59,Cash,4.2,Delivered,11
ORD00440,2025-09-04,C7753,Biriyani House,Trivandrum,Chinese,716.65,1.89,66,Card,3.6,Delivered,11
ORD00441,2025-05-27,C8816,Biriyani House,Kochi,Fast Food,642.66,128.21,15,Card,4.0,Delivered,0
ORD00442,2025-10-08,C5094,Pizza Point,Thrissur,Fast Food,542.33,29.91,41,UPI,3.9,Delivered,13
ORD00443,2025-11-17,C5454,Biriyani House,Kannur,Chinese,401.54,41.45,63,UPI,4.2,Delivered,5
ORD00444,2025-03-11,C9060,Pizza Point,Calicut,Indian,454.08,17.27,55,UPI,3.9,Delivered,5
ORD00445,2025-02-22,C4814,Burger Hub,Trivandrum,Indian,446.22,55.06,23,Cash,4.5,Delivered,13
ORD00446,2025-06-09,C8597,Chinese Wok,Kochi,Chinese,975.01,19.55,46,Card,,Cancelled,1
ORD00447,2025-05-17,C5097,Spice Route,Thrissur,Indian,964.44,29.41,19,Card,3.4,Delivered,12
ORD00448,2025-08-15,C2539,Cafe Kerala,Trivandrum,Fast Food,409.52,39.84,17,Cash,4.5,Delivered,10
ORD00449,2025-03-23,C3001,Biriyani House,Thrissur,Chinese,810.62,40.27,17,UPI,4.1,Delivered,21
ORD00450,2025-04-22,C3742,Spice Route,Calicut,Cafe,1171.94,35.06,30,Card,3.6,Delivered,0
ORD00451,2025-01-22,C7084,Spice Route,Kochi,Arabic,760.13,29.97,59,UPI,4.2,Delivered,21
ORD00452,2025-11-13,C3521,Chinese Wok,Kannur,Indian,505.34,15.9,63,Card,3.1,Delivered,10
ORD00453,2025-10-13,C4161,Burger Hub,Thrissur,Chinese,977.99,177.11,63,Cash,4.8,Delivered,1
ORD00454,2025-09-06,C4109,Cafe Kerala,Trivandrum,Cafe,891.96,77.53,50,Wallet,4.4,Delivered,8
ORD00455,2025-11-03,C8362,Biriyani House,Calicut,Cafe,1110.2,101.89,50,UPI,4.1,Delivered,20
ORD00456,2025-09-17,C6965,Spice Route,Kannur,Arabic,548.0,43.94,26,UPI,4.2,Delivered,21
ORD00457,2025-10-03,C3525,Cafe Kerala,Calicut,Chinese,1010.0,103.48,27,Cash,4.0,Delivered,3
ORD00458,2025-02-19,C3926,Spice Route,Kochi,Arabic,699.36,18.72,19,Card,4.9,Delivered,3
ORD00459,2025-01-17,C5193,Burger Hub,Calicut,Arabic,749.56,113.55,68,UPI,4.0,Delivered,0
ORD00460,2025-04-17,C1994,Biriyani House,Kannur,Fast Food,838.54,172.33,68,UPI,4.6,Delivered,19
